"id","date","description","amount","balance","messageDate","locationId","locationName","originalAmount","discountAmount"
"645d115532fc1b797c9f2bb9","May 11th 2023, 09:31:30 PM","EMAIL Description, ref: 4y6Q8itKrgUa1K1SQOKX",-0.000675,"20.000000","May 11th 2023, 09:31:23 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d1155bff8c77c9b49207e","May 11th 2023, 09:31:30 PM","EMAIL Description, ref: TBNO5rE22KKliUPOq3YD",-0.000675,"20.000000","May 11th 2023, 09:31:21 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d1154bff8c7f034491fd7","May 11th 2023, 09:31:30 PM","EMAIL Description, ref: DDg7PJh9haGVRTAQu84Q",-0.000675,"20.000000","May 11th 2023, 09:31:22 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11507fe5f84e8e436c0a","May 11th 2023, 09:31:23 PM","EMAIL Description, ref: YQOvXQs1pce5ru6anOI3",-0.000675,"20.000000","May 11th 2023, 09:31:18 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d114e32fc1b42f89f2909","May 11th 2023, 09:31:23 PM","EMAIL Description, ref: 4AR9o7dL8uWNtpfDQLWo",-0.000675,"20.000000","May 11th 2023, 09:31:16 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11457fe5f88ad5436921","May 11th 2023, 09:31:14 PM","EMAIL Description, ref: Fif98ueRfLQpZvO2Wp7I",-0.000675,"20.000000","May 11th 2023, 09:30:59 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11417fe5f881134367bc","May 11th 2023, 09:31:07 PM","EMAIL Description, ref: RThn3IGdTgnxTxEA0Szj",-0.000675,"20.000000","May 11th 2023, 09:30:56 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11412e7629e48f9024a7","May 11th 2023, 09:31:07 PM","EMAIL Description, ref: K5RuZmXpLk113gdvd3nm",-0.000675,"20.000000","May 11th 2023, 09:30:58 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11412e762921b0902490","May 11th 2023, 09:31:07 PM","EMAIL Description, ref: hTNcWWhhASJaSPhIYACY",-0.000675,"20.000000","May 11th 2023, 09:30:58 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d113ebff8c773964918b3","May 11th 2023, 09:31:07 PM","EMAIL Description, ref: FUphj5EBnmDFOLDnP9ho",-0.000675,"20.000000","May 11th 2023, 09:31:00 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d113d7fe5f8414b43662c","May 11th 2023, 09:31:07 PM","EMAIL Description, ref: YNaIPN9C13533kbtPsUs",-0.000675,"20.000000","May 11th 2023, 09:30:58 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11327fe5f8bfce436306","May 11th 2023, 09:30:51 PM","EMAIL Description, ref: THR4qFrcsLZJ1a5CHeE3",-0.000675,"20.000000","May 11th 2023, 09:30:46 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d1130bff8c710bd4914b9","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: SYUyQQHkJJbI45HcoUiq",-0.000675,"20.000000","May 11th 2023, 09:30:43 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11302e76292e7b901f9d","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: gMheP0L6Sk131OlTc9oN",-0.000675,"20.000000","May 11th 2023, 09:30:44 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11307fe5f88182436275","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: 8nhIe1mV5kVX8avRpEGI",-0.000675,"20.000000","May 11th 2023, 09:30:45 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112f7fe5f8430e436245","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: C2aC5IrAZnSqBudErshV",-0.000675,"20.000000","May 11th 2023, 09:30:44 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112f7fe5f81fec436243","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: SMOWvodTzj04QGLt2y0t",-0.000675,"20.000000","May 11th 2023, 09:30:43 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112f7fe5f8ece743622d","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: glWCIUnRBrqpe3SQIKCz",-0.000675,"20.000000","May 11th 2023, 09:30:43 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112f2e76293dc3901f4e","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: Myz4Bf50gWW4HmDjsuXv",-0.000675,"20.000000","May 11th 2023, 09:30:44 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112e2e762912ff901f32","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: QEyUJB5Xxifnx4GIC2gm",-0.000675,"20.000000","May 11th 2023, 09:30:44 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112e32fc1b76359f1fa5","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: hjrV6pnln5sZtYiJdtEj",-0.000675,"20.000000","May 11th 2023, 09:30:43 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112e2e762921e1901f29","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: yg1AbNH7cSmkQJyNU5C7",-0.000675,"20.000000","May 11th 2023, 09:30:42 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112e2e7629fc4b901f1f","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: OQdDyfHftpbScVCkATS6",-0.000675,"20.000000","May 11th 2023, 09:30:44 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112dbff8c7f43f4913be","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: Q68lETtyhrz5b3ajnOxN",-0.000675,"20.000000","May 11th 2023, 09:30:43 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112d2e76298882901ed2","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: AbGT11gf8dGkkGyg32vH",-0.000675,"20.000000","May 11th 2023, 09:30:43 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112d2e76295e93901eca","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: y8zbn0RMglnjibh0Z2NU",-0.000675,"20.000000","May 11th 2023, 09:30:40 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112d7fe5f871d94361a3","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: TgDS2KfYY4d4CDL2I9pN",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112d7fe5f866d443619a","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: LkRoMGrZdBZRgyUlTHiw",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112d7fe5f841dc436185","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: oxhPUGZ6AqQjwgOADYxf",-0.000675,"20.000000","May 11th 2023, 09:30:42 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112cbff8c7724449137e","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: cvhlQSC5i77lUU8a0neC",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112c32fc1b401f9f1eec","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: blkcYA46eWLtHYcis78v",-0.000675,"20.000000","May 11th 2023, 09:30:40 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112cbff8c72ce349136f","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: 6TqjHZkdmlNT4ZOlreId",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112c32fc1ba88c9f1ed8","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: UEHmGT5md6WSOa4KcVjL",-0.000675,"20.000000","May 11th 2023, 09:30:39 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112c32fc1b6b459f1ed1","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: iKSaoiSewAfKjGXBqyHs",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112b7fe5f85ee343614f","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: qJZKkd9dVU1ROQXIA0pn",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112b32fc1bd6619f1ece","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: hHJezZVQjv5twgefmoAv",-0.000675,"20.000000","May 11th 2023, 09:30:40 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112b7fe5f8294d436145","May 11th 2023, 09:30:49 PM","EMAIL Description, ref: pijFQdRWRtghopyoibaW",-0.000675,"20.000000","May 11th 2023, 09:30:40 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112b32fc1bb42b9f1ead","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: wBUwT86khVlnK4rNgeNU",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112b7fe5f8d3e443612c","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: sMaGtVyk4A30aabq40Im",-0.000675,"20.000000","May 11th 2023, 09:30:41 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112b7fe5f8dfcb436116","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: h7JiVDP405lXPraUbly7",-0.000675,"20.000000","May 11th 2023, 09:30:39 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112a32fc1b77029f1e95","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: KxEnShitqwAXWHSPLICE",-0.000675,"20.000000","May 11th 2023, 09:30:39 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112abff8c7c734491312","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: gkSrA4EtrFvEotcuxJ59",-0.000675,"20.000000","May 11th 2023, 09:30:39 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112a32fc1bdb499f1e7a","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: QGzPQT2x3ucoMKRs9Ht6",-0.000675,"20.000000","May 11th 2023, 09:30:37 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112abff8c7fee849130f","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: luctL5iNG5iyySiWjQCX",-0.000675,"20.000000","May 11th 2023, 09:30:39 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11297fe5f885214360f9","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: 0nLXzQfFAlODpilrBSrN",-0.000675,"20.000000","May 11th 2023, 09:30:38 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112932fc1b37a09f1e63","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: ZygSYVZhtFFzr3EO8Mje",-0.000675,"20.000000","May 11th 2023, 09:30:36 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112932fc1b59729f1e4b","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: HfwfzkWChddinFfYXVQy",-0.000675,"20.000000","May 11th 2023, 09:30:39 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11292e76291fbd901daf","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: FwDXLGC1R3nXlAhzyD1J",-0.000675,"20.000000","May 11th 2023, 09:30:38 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d11277fe5f8848343608b","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: RnnLlkpRQDid8PfgdjRy",-0.000675,"20.000000","May 11th 2023, 09:30:37 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112732fc1b7b789f1e0a","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: kqJ8G7ykiw0BZyshmzeq",-0.000675,"20.000000","May 11th 2023, 09:30:36 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645d112532fc1bae539f1d86","May 11th 2023, 09:30:43 PM","EMAIL Description, ref: 08MWjrK1idTw0oVKpa6K",-0.000675,"20.000000","May 11th 2023, 09:30:35 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645cf7a128a9da3823d59aac","May 11th 2023, 07:41:50 PM","EMAIL Description, ref: AcDHKnRncKFRAw4XL2cl",-0.000675,"20.000000","May 11th 2023, 07:41:43 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645cd744823f9c7fae31d910","May 11th 2023, 05:23:45 PM","EMAIL Description, ref: GV5jTdZgIEoMr3qS0acy",-0.000675,"20.000000","May 11th 2023, 05:23:39 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa2823f9c756b1ebbec","May 10th 2023, 09:30:36 PM","EMAIL Description, ref: IWh5XGEbsR0VEiOw2upH",-0.000675,"20.000000","May 10th 2023, 09:30:21 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa1823f9c853e1ebba2","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: wkudvKbVrf46hjaTgzUf",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa1ccc8e5557950e519","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: Jli8zKT5h7V9mY85K0La",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa1ccc8e5d3ff50e4f2","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: 2qpZkbdLXncDYSZoMNgw",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa1823f9cd7721ebb42","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: ournCDnAwwezIY7Pdj8f",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa173c15a7ff11f72d5","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: XXJUHNqnu62Froh6yJXy",-0.000675,"20.000000","May 10th 2023, 09:30:23 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa1823f9cda971ebb20","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: ch9DUePt1PPrDR2BWiZ7",-0.000675,"20.000000","May 10th 2023, 09:30:22 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa0823f9c10b11ebaa7","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: 6dxSeL5Ol1GKD7JwBGx9",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa0823f9c913b1eba9b","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: nKhAbBGdctrUgZX2hlaN",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbfa0ccc8e510f550e45d","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: uzAJ4mMXWRIWA2ca3zOG",-0.000675,"20.000000","May 10th 2023, 09:30:22 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9f823f9c5dbe1eba63","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: PLaVb4qD0KvPS4KbJWZZ",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9ff428b6274975542e","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: Kct4MB7MmsxFkPyfZLVm",-0.000675,"20.000000","May 10th 2023, 09:30:24 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9f73c15ab51e1f723f","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: 6ADHjSU7Taa7NAmGqZmj",-0.000675,"20.000000","May 10th 2023, 09:30:21 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9e73c15a93701f71ee","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: qwsbRU6Tmt4bMBAz9LWt",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9e73c15a7f4e1f71d6","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: QHYzouQz43Unr3kqciUz",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9e73c15abfb31f71ca","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: xk0tqvlAwxXlGXWm0aTP",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9ef428b665ce755374","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: jjIB9UuUjU5KPF60GSYJ",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9e823f9c18241eba0b","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: ntmP5nQ1L1iDGHcf1v4g",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9e73c15a30a81f71a2","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: aSXd7LDu1JhZuh5DP8dF",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9df428b66b02755326","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: gJ2uJ3khH3bIHTKS7EUN",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9df428b619fb755310","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: EEP6xWElj5JR6hOtoCjI",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9d2515680a4b4837d3","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: WuUf0Yd8PfDUzjRJqHm0",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9df428b616767552f6","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: nfKHRrfIyRv2Gxv8Tfb9",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9df428b642af75529a","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: JNeG0SiebFCMoOZbtWEa",-0.000675,"20.000000","May 10th 2023, 09:30:22 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9df428b6fcba755272","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: KHZo4TNBf3ry9dxA2Eru",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9d823f9c9af51eb977","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: 9FjSqBmRn4NurJulXRIh",-0.000675,"20.000000","May 10th 2023, 09:30:21 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9c251568f7d448374f","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: vjfrDnVQSLDptj5VICTF",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9c73c15a4fe11f70ef","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: 9x7mwOxeCVZE3HMeJAQB",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9cccc8e5f7e450e2ba","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: LFMTOGqBXsw0BChcPb3d",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9c251568e824483716","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: XKrcV1k1loohGWpNSufe",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9c823f9cbc831eb918","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: Q7jRxg1DWpSX353guyWq",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9cccc8e55f7850e286","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: dNTmmBGnUZGM3pElxX9O",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9b823f9c2d811eb88d","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: Z0uHcKV7Of2b0206Lkp8",-0.000675,"20.000000","May 10th 2023, 09:30:23 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9b251568106248369a","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: zi5PBxuSUtFaCvLPLQlu",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9b73c15a373e1f7014","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: zPYULP8PZMUOydAA29Ey",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9bccc8e5581c50e1e2","May 10th 2023, 09:30:34 PM","EMAIL Description, ref: NSBR5HuptxTpdjM2SqGj",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9accc8e5b0e850e1c5","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: 7D15r6u50TkF50Gs0Mt0",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a823f9cc3331eb849","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: Ct57NOwpQOKBmaksraWm",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a823f9cb6c31eb821","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: GorqpznDdZvZXGyjclw6",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a73c15a85011f6fcc","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: lygqQ7K2YXsDqRqBDsVJ",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9accc8e555b450e184","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: TAVnUGPlqk5Z8bueecUK",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a73c15a300f1f6f95","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: e5hbY0yQzsL0tFaLMQml",-0.000675,"20.000000","May 10th 2023, 09:30:21 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a73c15a0d631f6f87","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: KRiBQ3YYX5neYf755din",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a823f9c714e1eb7d3","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: va4EIMsTc3FGAEbWq4jw",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a2515681b214835dc","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: G1agkWFdBQ4JFGcG2Nsi",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9a2515682d6f4835b1","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: ljgT2pgagTDXnWDPZi0x",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf9accc8e539e850e14b","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: 126vgGe8DOULAVEr7FR7",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf99ccc8e5f60f50e132","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: hTHp8TQisplybNCU9Coy",-0.000675,"20.000000","May 10th 2023, 09:30:19 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf99ccc8e5335550e125","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: sdwekhhEF3xohSkD7Vqw",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
"645bbf99ccc8e50e2450e121","May 10th 2023, 09:30:27 PM","EMAIL Description, ref: YFRgbYotFBExKUF0y4hd",-0.000675,"20.000000","May 10th 2023, 09:30:20 PM","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.000675,0
